Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,Answer Key
betway,cn,user,Bet/Livedealer,真人账户余额不对？,1,"您可以咨询我们的人工客服，并提供客服以下资料以便进一步查询协助您哦   
 
1)  缺少多少金额 
2）账户目前余额 
3）缺少金额发生的时间 
4）是哪一个真人平台（AG/GD/MG）
5）相关游戏局号（如有）","我的资金不对，打着百家乐本来有700多压了110就只剩380了少了200多块
娱乐场的钱包资金不对
你好，在吗?我刚在ag娱乐场投注，没投上，资金又没返还
我百家乐中了1600可钱扣了？
AG下注多扣我钱了
为什么我账户有1500，下注1000元真人后就剩下300了？
刚刚在真人玩儿，账户本来有5000元，但是下了一注1000元后剩下的钱就没有了，怎么回事?
帮查一下账户余额，下注真人时卡了一下，然后资金就没有了
投注了100元的轮盘，回头刷新剩下的500余额都没有了
你们是不是打算黑钱，怎么下注一局百家乐后余额都没了？？
你们吃了我钱,我本身有80多的。你们吃了我50多走,玩炸金花
我刚才MG真人少钱了
你们可以帮我查查我金额怎么不对啊？刚才去玩了会真人
你们真人总是跳钱就是钱莫名其妙少了什么时候好
在押真人龙虎百家乐时压的5002次都提示押注未被确认而且那局也没输，但是钱少了1000
您好，真人游戏端口卡掉的余额会自己返还吗
我真人投注，和了我钱怎么没退回来
我刚刚在百家乐下注，已经取消了下注，也确认了，为什么要扣款
我在扎金花，我牙50给我扣100
AG好像还没退我钱
真人游戏一半,钱不见了
真人不见金额了，没有派发",Live Dealer balance not correct,betway.cn.Bet/Livedealer
betway,cn,user,Bet/Livedealer,龙宝百家乐的游戏规则,1,"龙宝百家乐是在传统百家乐的基础上额外开放的龙宝下注盘口，当游戏结果符合龙宝情况将会获得派彩，非例牌即是头两张牌的点数总和不是8或9，所有三张牌的情况即是非例牌，
 
比如您下注庄龙宝，在补牌的情况下庄家高出闲家9点（如庄9点，闲0点），下注庄龙宝的玩家可获得1:30的赔率，
 
净胜的意思就是一方减去另一方所剩下的点数，如庄9点，减去闲4点，就只有净胜5点，下注庄龙宝就可以获得1:2的赔率派彩，
 
以下是详细的派彩赔率：
 
非例牌赢 净胜 9 点获胜        30:1  
非例牌赢 净胜 8 点获胜        10:1  
非例牌赢 净胜 7 点获胜         6:1  
非例牌赢 净胜 6 点获胜         4:1  
非例牌赢 净胜 5 点获胜         2:1  
非例牌赢 净胜 4 点获胜         1:1     
   例牌赢               获胜         1:1    
   例牌                  平局         平局
 
还是不明白的话，可以点击【人工客服】做进一步查询哦！","我玩百家乐我买了闲龙宝100，闲9点庄0点为什么只赢100？
闲龙宝是什么
庄龙宝是什么
龙宝百家乐怎么玩儿？
可以解释下龙宝百家乐的规则吗
什么是龙宝百家乐，和一般百家乐又有什么不同",Dragon Bonus Baccarat Rules,betway.cn.Bet/Livedealer
betway,cn,user,Bet/Slot,无法登入老虎机游戏/免费旋转或有未完成游戏,1,"您可能要先确认您的网路是通畅，并且确认您所使用的浏览器或者是电脑手机版本都有在支持相关平台游戏~     
建议使用谷歌或是火狐浏览器登入比较稳定（UC等其他浏览器的拦截功能会影响网站游戏运行），并且麻烦您清除缓存再重新开启试试哦~   
 
倘若您是使用APP进行登入， 建议您<intentlink>重新下载</intentlink>或者开启飞行模式后再关闭尝试登入   
 
排除了以上的问题，请点击小助手提供的 登入 <intentlink>必威备用网址</intentlink> 试试看！     
 
如果还是无法进入，需要您提供完整的错误截图以及游戏名称给【人工客服】查询哦！","老虎机怎么登入不了？
老虎机总是连接失败
老虎机给个网址登入
按几下就弹出了返回大厅
出现游戏比赛错误
常规错误，叫通知客服。怎么回事？
这个游戏好几天了，一直玩不了
一进入免费旋转就死了，无法游戏
启用FLASH玩游戏了，换了几个浏览器都不行。
怎么手机玩老虎机来了奖励局就打不开呢
宝石迷情玩着时候被踢出来
一到免费旋转直接就黑屏！太扯鸡巴蛋了！
突然掉线提示内部错误
我老虎机中现在是免费游戏一直转不停
我刚才在游戏中的黄金辣椒刚进入免费游戏就掉线了打开后免费游戏就没有了呢
玩老虎机妹妹很饿游戏，获得免费奖金以后，在也进不去了怎么回事啊
怎么老虎机显示送20次三国争霸旋转，怎么没有呢
为什么无法进行免费旋转？怎么您们不让我继续游戏？
免费旋转手机上没有吗
到了免费旋转阶段就显示掉线了
我在MG篮球巨星的游戏里中了三个免费旋转标准然后居然没给免费旋转你明白我的意思吗
出现了三个免费转，可是序统并没有给我免费漩转。
然后打游戏的打进去免费游戏了。然后免费游戏要开始的时候。他就一直卡在那里不动。我试着刷新。换手机都不行。还是在显示正在加载。我最少有三个游戏进去了。
为什么我MG里的游戏玩不了呢？
它提示我游戏故障，需要关闭页面，早就关了
每一款游戏都进不去，有些一进去就显示什么错误，叫联系管理员认证。有的进去玩了一两把，就显示无法联接服务器，不知是什么原因，能帮我整一下吧？
游戏加载不了
免费旋转进不去
老虎机直接就链接不了网络；页面出现错误信息。
玩不了不朽情缘
系统显示我的老虎机有未完成游戏
老虎机游戏页面很卡
老虎机获得的免费游戏不见了
为什么我进去游戏显示乱码
无法登入老虎机游戏/免费旋转
mg怎么进不去了？
老虎机卡着",Cannot enter RNG game / unfinished game.,betway.cn.Bet/Slot
betway,cn,user,Bet/Slot,老虎机结算但是未派彩,1,请您将您投注的游戏名称，投注金额，时间和截图，通过点击人工客服提供给我们的客服人员为您进一步查询,"游戏时提示我中了老虎机奖池奖金,钱还没给我呢?
刚游戏的老虎机赢的钱还没给我派？
拉彩时候彩金不到账
老虎机网站骗人，赢了免费旋转但是没有派彩
开完免费游戏之后钱没添加，直接就没了，怎么回事
游戏赢了但是没有赔付我。
我在MG妹妹很饿中的免费旋转奖金为什么还没派给我？
我在MG妹妹很饿中的免费旋转为什么没给我？
PT玩了一把老虎机，赢了怎么还没有派彩？
免费旋转没有派彩",RNG Settled but no payment,betway.cn.Bet/Slot
betway,cn,user,Bet/Slot,老虎机结算问题,1,请您将您投注的游戏名称，投注金额以及时间，通过点击人工客服提供给我们的客服人员为您进一步查询哦~,"明明下注10元，赔付线是30条。怎么只是派彩20元？这是怎么计算的？
老虎机游戏派奖错误
又来免费转一次，这一次爆奖金额还是没正常添加我是自动转的，转完剩下的十几转，看历史记录，确实没添加
我游戏赔的不对
我刚在三倍猴子那玩中了三个太阳奖金300可是派彩不正确
我的免费旋转呢?怎么没给我?
刚游戏的老虎机赢的钱还没给我派？
我中了免费旋转就中断了，为什么重登后就没有了？！
老虎机低于一元赌注就不能正常赔付吗
大奖老虎机一次压注低于1元中了500倍的就给11元赔付不正常啊
PT五虎将我应该赢了500元，怎么到现在只有300元？？
PT结算有问题吗，怎么赔付不对？
你们结算错了，高速公路之王的赔付不应该那么少的
我在MG老虎机投注中了好多投注线，怎么奖金这么少？
火热KTV为什么免费游戏拉了几百就只有几十
怎么我在MG老虎机的银行爆破家游戏中我5.4元的注子出了个无5线钻石带万能才得4千多
MG鹰翼活动派彩错误
老虎机金狼出来时候掉线了，进去没给钱",RNG Settlement problems,betway.cn.Bet/Slot
betway,cn,user,Bet/Slot,老虎机账户余额不对？,1,"您可以咨询我们的人工客服，并提供客服以下资料以便进一步查询协助您哦      
 
1)  缺少多少金额 
2）账户目前余额 
3）缺少金额发生的时间  
4）是哪一个老虎机平台（MG/PT） 
5）相关游戏局号（如有）","在MG游戏以后我少了四百多块钱？
我开完奖剩一千五百多，然后我就换到阿瓦隆游戏了，就剩一千一了
请问刚刚我的分这怎么卡了一下就没有了。
明明中了免费旋转但是卡机了，我的钱少了！
刚刚老虎机分怎么无法链接到服务器就没有了
开完免费游戏之后钱没添加，直接就没了，怎么回事
我刚刚就在老虎机玩了一把100元后剩下200元，然后切出去回复微信，再切回来钱就莫名其妙的少了150元了
怎么老虎机莫名其妙少钱了？
刚刚在老虎机玩儿，玩完了发现余额不对
我都没有点击旋转游戏，怎么还是扣了我的钱？？
MG的游戏打不成一打就是错误，还把钱扣了
老虎机账户余额不对？",RNG Balance Incorrect,betway.cn.Bet/Slot
betway,cn,user,Bet/Slot/PT,PT老虎机游戏账户,1,"不同于MG老虎机，在游戏PT老虎机游戏前是需要另外设置PT 老虎机的游戏账户。
 
如何设置：在登入必威账户后， 在个人资料的密码管理中就可以设置PT账户名或者更换PT密码
 
如果您是因为其他原因无法登陆，请您点击人工客服联系我们的在线客服人员","PT客户端前面要加什么？
mg客户端要加什么吗
PT登入前要加什么
怎么登入PT说我用户名错误
怎么设置PT账户？
在哪里可以设置PT的账户以及密码呀
我忘记PT密码了，怎么更改？
在哪里可以设置PT游戏账户?
我要玩PT的黄金之旅，怎么显示我账户不对？
PT账户无法登入
我的PT游戏密码多次错误锁住了。帮我解锁
为什么PT老虎机登入不到？MG可以登入？
APP输入用户名密码后显示无法登陆？",PT Slot Account,betway.cn.Bet/Slot/PT
betway,cn,user,Bet/Fishing,PT 捕鱼王游戏未派彩,1,"小帮手提示：  您可以在进入游戏后点击右上角的扳手图标查询您的投注派彩记录
 
如果确实没有收到， 请您点击下方的人工客服，联系并提供我们的在线客服人员您的游戏局号， 投注金额，时间， 下注的盘口以便客服可以进一步为您查询处理哦 ~     ","我在10分钟前的捕鱼王赢得奖金为什么没给我？
我在PT深海大赢家击毙了条鱼没给我派钱，咋个一回事？
我的PT捕鱼王怎么没给我派彩？子弹呢
我刚才在捕鱼王射死了一条金龙，为什么没有给我奖金
刚刚在捕鱼，成功射爆炸弹，炸死好多鱼，怎么没有奖金？
打死好多鱼，但是奖金没有增加
以前都是射死了就给奖金，怎么这次迟迟未派奖
奖金呢，难得打死一条大鱼，就黑我的奖金
你们捕鱼王是不是骗人的，花了那么多钱打死了鱼却不赔钱？
我捕鱼的钱呢，明明打死那条大鱼了的",PT Fishing Game not yet payout,betway.cn.Bet/Fishing
betway,cn,user,Promotion,38APP彩金,1,"申请【38APP彩金】需要下载我们的【两款APP】及【完成邮箱和手机号验证】，并且需要存款转账最低数额至体育账户，完成体育117的有效流水，即可获得38元特别彩金，彩金只适用于体育平台。
 
第一款APP下载链接: <intentlink>必威体育 精装版</intentlink>
 
第二款APP下载链接: <intentlink>必威体育 简易版</intentlink>
 
请您点击个人资料，然后在邮箱和手机号旁点击验证，必威网站会发出相关的验证邮件和验证码到您的邮箱和手机哦！如果您有兴趣申请，完成后可以点击人工客服进行申请。
 
 
您可以点击<intentlink>优惠事宜</intentlink>，以获取更多的优惠详情~
  
 
您可能也会遇到以下问题：
 
<intentlink>38APP还没有收到？</intentlink>
 
<intentlink>无法登入或下载必威APP</intentlink>
 
<intentlink>没有收到必威发出的邮件</intentlink>
 
<intentlink>无法收到必威发出的手机验证码</intentlink>","不是说下载app送钱？
申请38彩金
申请客户端彩金
你好，我申请38礼金
我想申请一下app奖励
申请体育38彩金
我申请38元的下载APP优惠
下载客户端返彩金38
验证邮箱手机送彩金吗
收到短信下载app送38
领取手机短信特邀下载APP会员送38彩金
下载APP送38
申请app优惠
38客户端下载彩金
我要申请38APP彩金
申请38优惠券
注册送38彩金吗？
APP优惠申请
申请必威APP优惠
我申请我的专属38块的优惠
怎么赠送38元啊，谢谢
怎么申请38元红包
下载客服端有彩金对吗
申请彩金
我要参加APP下载活动
下载送彩金的么？怎么没送？
怎么申请下载APP送38
请问下载app彩金哪里领
收到邮件特邀注册送38彩金
可以申请38优惠券吗
申请注册下app送38元
你好，我刚下载了客户端，我想申请客户端红利
亲我才注册的号帮我领一下38的彩金劵嘛
短信通知现在下载app送38彩金怎么申请
下载必威独家APP轻松领取38元。
只需下载必威APP与验证手机号与邮件，就能轻松得到38元优惠券代码，快来索取优惠吧！
咋的申请38优惠
APP的优惠代码在哪里
我验证了邮箱跟手机号是不是有38元
我下载了必威APP，申请",38 App Freebet,betway.cn.Promotion
betway,cn,user,Promotion,38APP还没有收到？,1,"如果您已经完成下载2个APP（精装版&简易版）和已经验证手机和邮件信箱
 
您可以点击人工客服，向人工客服索取您的专属优惠代码，然后到必威网页版主页面右上角【专属优惠】点击，填写优惠券代码和存款后转账最低数额至体育账户后完成117的有效流水，即可获得38元特别彩金。
  
您也可能会问
 
<intentlink>如何激活账户 或者 如何进行转账</intentlink>
 
<intentlink>怎么领取红利</intentlink>","申请的新人38礼包还没到
必威手机app下载完了领取彩金
客服你好，我下载了app邮箱也验证了，是不是有38彩金
我在领取38彩金，现在它显示一个转账步骤，源自账户，目标账户，转账金额，我该怎么做
38的彩金怎么提？
我申请的APP38彩金流水应该早够了啊？
你好下载客户端以后怎么领取优惠码啊？
为什么提交申请还没有的送38彩金
为什么提交了申请那么久还没有的送的38彩金
这个我下载了后怎么申请
你好。我下载了app。验证了手机和邮箱，怎么没有38
38的优惠申请后多久到帐
我申请38红利达到流水了，为什么没解锁
我老早就下载了手机客户端，我能申请那个38的彩金吗
38元的APP优惠还没派发",38 App Freebet not yet receive,betway.cn.Promotion
betway,cn,user,Promotion,优惠事宜,1,"以下是我们热门优惠，请点击以下链接以获取更多的详情~
 
<intentlink>必威APP彩金优惠</intentlink>
 
<intentlink>体育优惠</intentlink>
 
<intentlink>电竞优惠</intentlink>
 
<intentlink>真人优惠</intentlink>
 
<intentlink>游戏优惠</intentlink>
 
<intentlink>特别优惠</intentlink>
 
倘若您想要了解更多的详情，可点击页面下方的【转人工客服】。","请问有什么优惠呢
你们网站目前有什么优惠呀
有优惠吗
怎么申请存款优惠
请问我该在哪里看到优惠?
我有什么优惠可以领取，亲
有福利领取么
有什么可以领取的
现在有什么优惠
有什么优惠赠送么
有什么彩金活动么
现在有啥活动
都有什么送彩金活动
问目前有哪些优惠码可以用
新手，有啥优惠？
你们新会员有的福利吗？
有新会员优惠吗
我这个账号还有什么优惠不
体育有什么优惠呢
我想玩体育，你们现在有什么活动
体育优惠活动
体育有什么彩金送吗
我听说你们有体育优惠，可以介绍吗
我想申请真人优惠
你们有什么真人优惠活动
可以告知你们真人有什么活动吗
想要电竞优惠
电竞的优惠有哪些
我玩老虎机的，有什么优惠
玩老虎机有优惠吗
老虎机的红利怎么送
你们有什么特别优惠吗
最近有没有什么特别优惠
必威有什么特别的优惠
可以介绍特别一点的优惠吗
除了一般的存款优惠，你们有什么其他的优惠没？
你们最近有什么特别优惠吗
有没有可以申请的特别优惠？
现在网站有特别优惠吗
你们的优惠就只有这些，没有其他特别点了的？
有没有其他的优惠可以申请啊
存款可以有返还吗
存款送彩金吗
如何进入优惠页面
真人最新的优惠是什么呀
客户端如何查询优惠
我有特别优惠吗？
纯款有赠送吗
你好，新注册的用户首存有什么优惠没有",Promotion Related Matters,betway.cn.Promotion
betway,cn,user,Promotion,再存优惠,1,"目前我们是有以下的再存优惠，您可以点选相应平台优惠查看详情：
 
<intentlink>体育20%再存优惠</intentlink>
 
<intentlink>真人30%再存优惠</intentlink>
 
<intentlink>老虎机28%再存优惠</intentlink>","再存有什么优惠可以申请
二存红利怎么申请
再存了，送多少
我第二次存款的，有红利申请吗
再存红利
我要申请二次存款红利
再存有红利吗
除了首存，再存有什么优惠可以申请，可否介绍下呢
你好我想问一下现在玩真人游戏有什么优惠活动吗
我刚才在申请存款优惠界面申请充值了，怎么没看到锁定红利
咱这个再存红利能不能说说
再存红利只有达到流水要求后才可以领取吗？
你好，申请再存红利后要玩到20倍流水才能提款吗？
再存优惠怎么申请啊",Reload Bonus,betway.cn.Promotion
betway,cn,user,Promotion,可以申请成为VIP会员吗？,1,"必威平台目前是没有会员等级制度的，但是必威会不定时对我们的忠实会员提供回馈的, 还请您继续多多支持必威哦~~~","我怎样才可以升级成为VIP
请问你们公司有VIP等级吗
你们网站有没有VIP啊
你们如何升级VIP
VIP礼金在哪呢
你好，问下流水多了会变vip吗
流水多了，会有什么vip福利吗
还有您帮我看下，我现在是不是属于VIP会员啊
请问怎样才能成为VIP会员
你们有没有VIP的制度啊
我输了这么多难道就不能申请VIP彩金吗
我存款100万能不能成为VIP啊
哪里可以看到我的账号等级
账号等级哪里看
我要升级成为VIP，怎么操作
怎么知道我的账户是不是VIP账户，输了几百万了",Apply to be VIP,betway.cn.Promotion
betway,cn,user,Promotion,安全屋优惠,1,"安全屋优惠目前只开放给拥有专属通道的特定忠实必威玩家哦~~~
 
【安全屋优惠申请步骤】
 
1. 联系人工客户获取您的【安全屋专属代码】，到必威网站点击右边【专属优惠】，接着填写优惠券代码
2. 转账1元至体育账户，完成88元的5倍有效流水，即可获得88元特别彩金
 
 
【小帮手提示】彩金只适用于体育平台","你好，我想申请必威【安全屋】特别优惠
你好，安全屋的优惠怎么申请
安全屋这个怎么弄
申请安全屋优惠
安全屋特备金怎么领
你好我想申请安全屋的88元和球衣优惠
忠实会员申请88优惠
安全屋登陆活动申请
安全屋登陆奖励
申请安全屋券码
申请安全屋特别优惠
我要申请安全屋优惠
你好，请问怎样申请安全屋登录啊
那个安全屋的活动怎么弄
我可以申请安全屋优惠吗
【安全屋】特别优惠
我能申请必威安全屋那个优惠吗
安全屋什么条件
在吗？我参与安全屋优惠
我申请安全屋优惠活动
申请必威安全屋特别优惠
我申请了安全屋活动通过了
安全屋的优惠怎么申请
那个必威安全屋优惠卷怎样领的
安全屋可以申请？
安全屋这个怎么参加？
我要安全屋彩金
申请一下安全屋活动
安全屋优惠给我啊
你好，我可以申请那个安全屋登入的优惠吗
安全屋优惠领取
我满足那个安全屋优惠吗？
您好我想参加那个安全屋优惠
你好我申请的安全屋的彩金怎么领
安全屋申请
安全屋优惠我想申请
安全屋可以申请吗
怎么申请88元彩金优惠
我想申请下88专属优惠
领一下登录网址彩金
哪里领取88元专属优惠代码
请问我可以申请安全屋的优惠吗？
我申请下安全屋的彩金
我要申请忠实会员只需使用【安全屋】登入必威，即可获得88元优惠券代码及西汉姆联球衣
领取安全屋彩金
登入安全屋网址送88？",Safehouse Promotion,betway.cn.Promotion
betway,cn,user,Promotion,怎么申请优惠,1,"首存/再存等优惠申请流程：     
 
1.需要您自行到【转账】页面处   
 
2.源自账户里选择您存款的【主账户】   
 
3.目标账号选择【想要申请的优惠账户】   
 
4.输入申请【金额】   
 
5.在下方选择您要申请的优惠，您需要点击打勾相关优惠（如优惠满额是不会有显示）
 
6.最后点击【提交】即可完成申请优惠， 申请后可以在【红利信息】页面查看流水进度~
 
您可能也想了解：
 
<intentlink>首存优惠</intentlink>
 
<intentlink>再存优惠</intentlink>",怎样申请优惠,How to apply bonus,betway.cn.Promotion
betway,cn,user,Promotion,推荐好友优惠,1,"不好意思哦，目前必威是没有推荐好友优惠的呢....
 
但是如果您自认为可以帮必威招揽很多会员，您可以考虑申请成为我们的代理：<intentlink>代理相关事宜</intentlink>","我想推荐朋友玩必威，有什么优惠吗？
必威邀请新人有奖励吗",RAF Promotion,betway.cn.Promotion
betway,cn,user,Promotion,查询流水,1,"这个需要人工客服的协助呢！请点击【人工客服】以便客服能够为您查询
 
如果您是要查询红利流水，您可以在点击进入红利信息页面后查看
 
另外您可能有兴趣知道
 
<intentlink>如何计算提款流水</intentlink>","可以查下我的总流水嘛
我现在的流水可以取款吗
那我还差多少流水呢
要多少流水？？
我流水不够吗
能查我的流水？
查下现在打了多少流水了
帮查一下我有多少流水
我昨天多少流水？
你帮我看看是因为流水不够吗？
查查我还差多少流水可以提款
我的流水是多少
我现在多少流水才能提现
我提款需要多少流水
帮我查一下我的流水够了吗？
你好。能帮我查一下现在还差多少流水没有完成？
这次提现流水够了没
还有多少流水没有完成？
我离流水差多少
我今日的流水多少
今天流水有多少
还要多少流水可以提现
昨天今天各有多少流水了
帮我查下流水现在有多少了？
查询下今天就流水多少了
可以自己查流水吗
流水哪里看啊
帮我查下这个月的盈利情况
帮我看看老虎机多少流水",Check Rebate,betway.cn.Promotion
betway,cn,user,Promotion,没有存款优惠活动？,1,"我们的存款优惠活动是有名额限制，如果满额就不会在转账时显示，但系统会在凌晨12点更新名额，建议您早点申请哦
 
**体育首存优惠是每个月1号刷新名额 ， 真人再存优惠是每周仅限申请一次
 
 
您可能想了解：
 
<intentlink>必威其他优惠</intentlink>
 
<intentlink>怎么申请优惠</intentlink>","你好，我为什么没有存款优惠活动呢？
我存款了，为什么没有看见优惠申请选项？
体育再存20%为什么没有了
为什么我在存款页面没有首存优惠
为什么我的朋友有首存优惠，但是我没有
存款优惠没有了？
为什么我转账至体育，没有看见优惠了，以前都有的
现在没有优惠了吗，转账时没有出现选项了
为什么转账时的优惠选项不见了,刷新页面也没有
存款优惠的选项怎么没有了？
请问再存红利还有么
我刚才在申请存款优惠界面申请充值了，怎么没看到锁定红利
您好，我什么我看不到存款优惠的提示呢
我可以问问你，你们的再存为什么没有了
体育每天存送20%的怎么申请不了？
请问体育首存满额了吗
无法申请到再存红利",Deposit bonus promotion,betway.cn.Promotion
betway,cn,user,Promotion,注册彩金,1,"必威小帮手代表所有的必威同仁欢迎您来到必威玩，不过目前注册彩金的优惠已经结束，小帮手推荐您可以申请【38APP彩金】
 
详情请点击这里：<intentlink>38APP彩金</intentlink>","注册送彩金.怎么没有
帮我申请开户彩金
领取体验金
新用户彩金怎么领取
注册了送彩金把
申请特邀彩金
开户彩金
注册有送吗
申请优惠开户彩金
亲爱才注册的新号有没有彩金可以送
我想知道体验金怎么领取的？
不是发短信说有注册就送38彩金？
注册送多少？
新人申请彩金
现在是不是注册送18元彩金？
申请18元免费彩金
我下载注册好了，怎么领取注册彩金
有新用户彩金吗
有注册彩金吗
现在注册有彩金吗
领取注册彩金
注册送彩金吗？
新人福利
新祖册",Registration Freebet,betway.cn.Promotion
betway,cn,user,Promotion,流水达到，但是红利无法领取？,1,"您可以在红利信息页面查询您的红利流水进度，达到后就可以在红利信息页面点击领取哦
 
1.电脑版：登入账户后在右上角点击银行中心， 然后点击红利信息选项
 
2.手机版： 登入后点击左上角的三条横线， 然后点选进入银行中心， 接下来再次点开左上角的横线                                就会看见红利信息选项
 
3.手机（精装版）：在登入后， 点击右下角的会员，然后就会看见红利信息选项
 
小帮手提示： 在领取时会有需要调整时间， 例如您是在6月申请的优惠， 在7月完成后需要在红利信息页                            面调整时间之6月份以进行领取哦~","你好，请问下百分之20返利流水达成后返利多久到账？
必威真人流水达标优惠在哪领取
状态是“领取”？可是我没有收到红利啊！
我真人存款红利流水达到了，但是好像还不能领取
再存红利在哪里领？
请问这个红利怎么领取啊
我的二存红利显示可以领取，但是没有找到领取的地方
我这里显示有一个可领取红利，在哪领取
你好，请问百分之二十的反水流水任务已达成，但是钱一直没到账，优惠上面状态显示领取
流水完成了，红利是自动到账吗？
怎么查询红利流水
怎样领取优惠红利
优惠流水达到多少了
优惠红利还没到账
这个活动已经达到要求了
为什么红利领不了
怎么领取红利","Turnover met, but bonus haven't received",betway.cn.Promotion
betway,cn,user,Promotion,要求免费彩金,1,"小帮手给您推荐以下有送彩金的优惠哦~~
 
<intentlink>38APP彩金</intentlink>
 
另外，在必威游戏越多， 获得免费彩金的机会就会越高， 并且系统会不定期派发回馈金给予长期在必威游戏的会员，持续游戏，一切皆有可能！","送点彩金过来玩
没有免费彩金吗
现在没送彩金了？
送点彩金给我
送点彩金玩玩
有没有送点彩金
怎么申请免费彩金
麻烦看看能不能帮我申请点免费彩金
不是有免费彩金吗。
我有彩金送吗，看看有没有免费旋转？
可以送一个优惠彩金玩一下吗
输了好多，能不能返点给我
帮我申请下彩金
输了好多，申请下彩金
特备彩金怎么还没送
救援金有没有
救援金怎么领取？
申请救援金
每月亏损有救援金吗
救援金如何申请和发放
你好，申请救助金
可以申请一份救济金吗
申请个救援金，麻烦您！
救援金优惠有吗
有救援金吗
你们没有救援金的吗？
来点救援金吧，别的网站都有啊
你好，请问可以申请救援金吗
你好，帮我申请个38元的心意金，可以吗
今天是我生日，没有什么彩金送吗?
今天没钱充值不了了，可以给申请个免费彩金吗？
这段时间都输，帮我申请个心意金吧
有生日彩金吗？
想问下怎么样才有送28888",Claim Freebet,betway.cn.Promotion
betway,cn,user,Promotion,返水事宜,1,"您可以点击以下相应选项查询您想知道的返水详情哦~
 
<intentlink>体育返水</intentlink>
 
<intentlink>真人返水</intentlink>
 
<intentlink>老虎机返水</intentlink>","你们返水怎么返还
一般反水什么时候到账
返水怎么返
洗码在哪里领取呢
你们返水是根据什么规则返还的
返水
返水有什么规定
返水的规则是什么
我想知道你们的返水是怎么返的
你们的返水是按照什么比例进行返还的?
反水是每天反吗？
想知道返水的计算时间是怎样的
返水如何计算",Rebate related matters,betway.cn.Promotion
betway,cn,user,Promotion,首存优惠,1,"目前我们是有以下的首存优惠，您可以点选相应平台优惠查看详情：
 
<intentlink>体育50%首存红利</intentlink>
 
<intentlink>老虎机68%首存优惠</intentlink>","首存了，怎么申请红利
首存红利怎么申请
首存送多少
首存优惠怎么返？
我首存了，怎么没有红利
首充彩金怎么送
新会员首存了，可以申请什么红利？
首次充值如何申请红利
我要申请首次存款红利
第一次存款了，红利呢
有首存优惠吗
你好首充什么活动",First Deposit Bonus,betway.cn.Promotion
betway,cn,user,Promotion/Sportsbook,100% 首次体育投注返还,1,"我们这个活动是仅限于注册后第一单投注于【早盘/初盘】 的任何一场【足球】赛事的 【全场 亚洲胜负让分盘】或 【全场 1 X 2】 并首次投注单为 【全输】200元或以上 方可申请现金返还。  
 
 
此优惠最低投注负盈利金额是200元，并且返还上限是200元  
 
 
优惠的派彩时间是提交申请后的隔天晚上20:00 派发， 除了周五至周日的申请会在周一晚上20:00派发，达到彩金的3倍投注流水即可提款","是不是首单不中就返
首笔负盈利优惠怎么申请
负盈利的注单什么时候返
我投注了，如果输了怎么申请首单返还
首单下注200返200有什么要求
我负盈利的话申请200要满足什么样的条件啊？
您好，第一次注册下单，黑了是要退款的吧？
首次输了返回
申请奖金，第一次投注那个
我是新会员，单笔输200是不是能返还
首单不中返还
首次体育投注返还
体育100%返还
100%体育返还还没返还",Sportsbook 100% Signup Bonus,betway.cn.Promotion/Sportsbook
betway,cn,user,Promotion/Sportsbook,体育20%再存优惠,1,"我们的体育再存红利是属于【后置红利】，申请后需要完成红利流水才能解锁领取彩金的哦~
 
【最低申请金额是2000元，流水的倍数是20倍并且此红利上限是1000元】
 
**红利流水仅计算有效流水：必威仅对已结算并产生输赢结果的投注额进行计算：任何平局、取消的赛事、提前兑现的注单， 赔率低于小数盘 1.50，香港盘 0.50，马来盘 0.50 的投注将不计算在有效投注内。
 
关于流水计算方式您可以参考以下例子：
 
存款金额 = RMB 2000（需转帐至体育帐户进行投注） 
可获红利 = 2000 * 20% = RMB 400 
流水要求 =（2000 + 400）* 20 = RMB 48,000
 
  
小帮手提醒： 会员需在申请本优惠后的 30 天内完成流水要求并领取红利，否则红利将过期失效哦
 
不知道怎么申请？点击：<intentlink>怎么申请优惠</intentlink>","体育再存是怎么送的
可否介绍下再存20%的详情
领取体育再存红利
体育再存红利最低存多少，怎么返
再存了，体育怎么送？
体育的二存红利具体详情可否介绍下
我申请了体育20%存款的红利，怎么没有给我红利？
再存20%也是需要完成流水后才能提款吗
20%是存多少就返还多少的20%吗？
我想问下我本来申请了存5000送1000的红利",Sportsbook 20% Reload Bonus,betway.cn.Promotion/Sportsbook
